emp_number,satisfaction_level,last_evaluation,number_of_projects,average_monthly_hours,years_at_company,work_accident,left,promotion_last_5years,department,salary
PC_Analytics_10834,0.96,0.81,3,247,3,0,0,0,RandD,low
PC_Analytics_10835,0.79,0.74,3,169,3,0,0,0,RandD,low
PC_Analytics_10836,0.84,0.6,3,250,3,1,0,0,RandD,low
PC_Analytics_10837,0.68,0.49,3,178,3,1,0,0,RandD,low
PC_Analytics_10838,0.86,0.66,4,251,3,0,0,0,RandD,low
PC_Analytics_10839,0.73,0.98,5,272,2,0,0,0,marketing,low
PC_Analytics_10840,0.9,0.67,2,229,4,0,0,0,sales,low
PC_Analytics_10841,0.63,0.64,3,180,3,0,0,0,accounting,low
PC_Analytics_10842,0.71,0.72,3,271,2,0,0,0,support,low
PC_Analytics_10843,0.71,0.68,5,226,3,0,0,0,technical,low
PC_Analytics_10844,0.95,0.62,4,150,2,0,0,0,management,low
PC_Analytics_10845,0.51,0.86,4,260,3,1,0,0,marketing,low
PC_Analytics_10846,0.77,0.91,4,161,3,0,0,0,marketing,low
PC_Analytics_10847,0.48,0.51,3,136,3,0,0,0,marketing,low
PC_Analytics_10848,0.93,0.91,2,238,2,1,0,0,sales,low
PC_Analytics_10849,0.83,0.86,4,98,4,0,0,0,sales,low
PC_Analytics_10850,0.61,0.73,5,156,4,0,0,0,sales,low
PC_Analytics_10851,0.97,0.89,4,248,2,0,0,0,sales,low
PC_Analytics_10852,0.5,0.81,3,170,2,0,0,0,sales,low
PC_Analytics_10853,0.84,0.54,3,245,3,0,0,0,sales,low
PC_Analytics_10854,0.58,0.38,4,203,5,0,0,0,sales,low
PC_Analytics_10855,0.59,0.72,3,182,3,0,0,0,sales,medium
PC_Analytics_10856,0.77,0.83,3,175,3,0,0,1,sales,medium
PC_Analytics_10857,0.78,0.4,4,145,5,1,0,1,sales,medium
PC_Analytics_10858,0.6,0.96,4,220,3,1,0,1,sales,medium
PC_Analytics_10859,0.53,0.77,4,259,2,1,0,1,sales,medium
PC_Analytics_10860,0.73,0.69,3,228,2,0,0,1,sales,medium
PC_Analytics_10861,0.76,0.94,3,189,3,0,0,0,sales,medium
PC_Analytics_10862,0.12,0.61,6,257,3,0,0,0,sales,medium
PC_Analytics_10863,0.2,0.98,3,180,6,0,0,0,sales,medium
PC_Analytics_10864,0.5,0.77,4,180,3,0,0,0,sales,medium
PC_Analytics_10865,0.79,0.65,5,215,2,1,0,0,sales,medium
PC_Analytics_10866,0.96,0.68,3,132,2,0,0,0,sales,medium
PC_Analytics_10867,0.26,0.69,5,213,2,0,0,0,accounting,high
PC_Analytics_10868,0.8,0.72,4,173,3,0,0,0,accounting,low
PC_Analytics_10869,0.43,0.71,3,186,2,0,0,0,accounting,medium
PC_Analytics_10870,0.87,0.71,4,157,2,0,0,0,hr,medium
PC_Analytics_10871,0.63,0.75,4,175,4,0,0,0,hr,medium
PC_Analytics_10872,0.58,0.48,3,135,3,1,0,0,hr,medium
PC_Analytics_10873,0.2,0.42,4,256,5,0,0,0,hr,low
PC_Analytics_10874,0.62,0.71,4,268,3,0,0,0,technical,low
PC_Analytics_10875,0.91,0.94,5,159,3,0,0,0,technical,low
PC_Analytics_10876,0.66,0.91,3,191,4,0,0,0,technical,low
PC_Analytics_10877,0.53,0.81,3,275,2,0,0,0,technical,low
PC_Analytics_10878,0.52,0.98,5,217,2,1,0,0,technical,low
PC_Analytics_10879,1,0.88,6,201,4,0,0,0,technical,low
PC_Analytics_10880,0.73,0.67,4,205,3,0,0,0,technical,low
PC_Analytics_10881,0.65,0.67,3,240,2,1,0,0,technical,low
PC_Analytics_10882,0.5,0.95,5,137,3,0,0,0,technical,low
PC_Analytics_10883,0.94,0.59,4,241,2,0,0,0,technical,low
PC_Analytics_10884,0.48,0.86,5,198,4,0,0,0,technical,low
PC_Analytics_10885,0.67,0.87,5,254,2,0,0,0,support,low
PC_Analytics_10886,0.73,0.94,4,262,3,0,0,0,support,low
PC_Analytics_10887,0.63,0.71,4,244,2,0,0,0,support,low
PC_Analytics_10888,0.84,0.84,4,266,3,0,0,0,support,low
PC_Analytics_10889,0.2,0.94,6,191,5,0,0,0,support,low
PC_Analytics_10890,0.76,0.57,3,148,3,1,0,0,support,low
PC_Analytics_10891,0.55,0.54,3,233,2,0,0,0,support,low
PC_Analytics_10892,0.8,0.55,4,178,2,1,0,0,support,low
PC_Analytics_10893,0.64,0.91,3,165,3,1,0,0,support,low
PC_Analytics_10894,0.59,0.97,5,179,6,0,0,0,support,medium
PC_Analytics_10895,0.92,0.98,3,149,3,0,0,0,support,medium
PC_Analytics_10896,0.75,0.76,3,269,2,1,0,0,technical,medium
PC_Analytics_10897,0.69,0.74,5,227,2,0,0,0,technical,medium
PC_Analytics_10898,0.82,0.93,3,247,3,0,0,0,technical,medium
PC_Analytics_10899,0.88,0.85,3,220,3,0,0,0,management,medium
PC_Analytics_10900,0.89,0.91,3,233,2,0,0,0,IT,medium
PC_Analytics_10901,1,0.79,5,171,5,0,0,0,IT,medium
PC_Analytics_10902,0.66,0.91,4,234,2,1,0,0,IT,medium
PC_Analytics_10903,0.76,0.92,3,176,2,0,0,0,IT,medium
PC_Analytics_10904,0.8,0.62,5,190,4,1,0,0,IT,medium
PC_Analytics_10905,0.58,0.86,4,168,2,0,0,0,product_mng,medium
PC_Analytics_10906,0.73,0.93,3,205,3,0,0,0,product_mng,high
PC_Analytics_10907,1,0.73,5,189,3,1,0,0,product_mng,low
PC_Analytics_10908,0.18,0.9,4,282,4,0,0,0,product_mng,medium
PC_Analytics_10909,0.47,0.46,2,152,2,0,0,0,IT,medium
PC_Analytics_10910,0.92,0.64,4,217,4,0,0,0,RandD,medium
PC_Analytics_10911,0.51,0.5,4,130,3,0,0,0,RandD,medium
PC_Analytics_10912,0.81,0.62,4,153,4,0,0,0,RandD,low
PC_Analytics_10913,0.52,0.57,3,270,3,0,0,0,RandD,low
PC_Analytics_10914,0.95,0.96,3,220,3,0,0,0,RandD,low
PC_Analytics_10915,0.93,0.64,4,253,3,0,0,0,RandD,low
PC_Analytics_10916,0.98,0.67,4,209,6,0,0,0,marketing,low
PC_Analytics_10917,0.79,0.79,4,231,2,0,0,0,sales,low
PC_Analytics_10918,0.99,0.73,4,240,4,0,0,0,accounting,low
PC_Analytics_10919,0.64,0.9,5,266,3,0,0,0,support,low
PC_Analytics_10920,0.54,0.44,3,153,2,0,0,0,technical,low
PC_Analytics_10921,0.79,0.59,4,187,2,0,0,0,management,low
PC_Analytics_10922,0.55,0.98,4,185,2,1,0,0,marketing,low
PC_Analytics_10923,0.18,0.81,4,147,4,0,0,0,marketing,low
PC_Analytics_10924,0.56,0.81,4,188,3,1,0,0,marketing,low
PC_Analytics_10925,0.92,0.67,2,252,2,0,0,0,sales,low
PC_Analytics_10926,0.99,0.75,4,163,2,0,0,0,sales,low
PC_Analytics_10927,0.77,0.85,4,189,2,0,0,0,sales,low
PC_Analytics_10928,0.49,0.52,3,156,2,0,0,0,sales,low
PC_Analytics_10929,0.98,0.58,3,183,3,0,0,0,sales,low
PC_Analytics_10930,0.18,0.54,6,209,5,1,0,0,sales,low
PC_Analytics_10931,0.8,0.82,4,271,4,0,0,0,sales,low
PC_Analytics_10932,0.81,0.77,5,251,2,0,0,0,sales,low
PC_Analytics_10933,0.13,0.61,5,198,5,0,0,0,sales,medium
PC_Analytics_10934,0.58,0.97,3,274,4,1,0,1,sales,medium
PC_Analytics_10935,0.75,0.63,4,209,3,0,0,1,sales,medium
PC_Analytics_10936,0.8,0.94,4,271,4,0,0,1,sales,medium
PC_Analytics_10937,0.78,0.6,4,143,2,0,0,1,sales,medium
PC_Analytics_10938,0.92,0.6,5,236,3,1,0,1,sales,medium
PC_Analytics_10939,0.85,0.98,5,222,3,0,0,1,sales,medium
PC_Analytics_10940,0.52,0.63,3,233,3,0,0,1,sales,medium
PC_Analytics_10941,0.95,0.84,3,270,3,1,0,1,sales,medium
PC_Analytics_10942,0.81,0.92,5,258,3,0,0,1,sales,medium
PC_Analytics_10943,0.16,0.82,6,202,4,1,0,1,sales,medium
PC_Analytics_10944,0.91,0.74,3,150,2,0,0,0,accounting,medium
PC_Analytics_10945,0.62,0.51,4,193,3,0,0,0,accounting,high
PC_Analytics_10946,0.24,0.42,5,210,5,0,0,0,accounting,low
PC_Analytics_10947,0.88,0.51,3,208,3,0,0,0,hr,medium
PC_Analytics_10948,0.94,0.73,3,196,3,0,0,0,hr,medium
PC_Analytics_10949,0.76,0.79,5,187,4,0,0,0,hr,medium
PC_Analytics_10950,0.49,0.67,3,140,2,0,0,0,hr,medium
PC_Analytics_10951,0.93,0.9,4,256,4,0,0,0,technical,low
PC_Analytics_10952,0.92,0.66,4,113,3,0,0,0,technical,low
PC_Analytics_10953,0.19,0.94,4,196,5,0,0,0,technical,low
PC_Analytics_10954,0.66,0.76,3,170,3,0,0,0,technical,low
PC_Analytics_10955,0.16,0.94,4,261,6,0,0,0,technical,low
PC_Analytics_10956,0.83,0.99,5,132,3,0,0,0,technical,low
PC_Analytics_10957,0.69,0.53,3,153,3,0,0,0,technical,low
PC_Analytics_10958,0.82,0.53,3,147,3,1,0,0,technical,low
PC_Analytics_10959,0.88,0.72,5,244,2,0,0,0,technical,low
PC_Analytics_10960,0.31,0.42,4,108,4,0,0,0,technical,low
PC_Analytics_10961,0.83,0.49,4,218,2,0,0,0,technical,low
PC_Analytics_10962,0.94,0.52,5,133,3,0,0,0,support,low
PC_Analytics_10963,0.65,0.79,5,233,3,0,0,0,support,low
PC_Analytics_10964,0.6,0.6,4,147,3,0,0,0,support,low
PC_Analytics_10965,0.52,0.43,3,176,3,0,0,0,support,low
PC_Analytics_10966,0.66,0.89,4,169,4,0,0,0,support,low
PC_Analytics_10967,0.87,0.87,4,144,3,0,0,0,support,low
PC_Analytics_10968,0.2,0.99,5,151,3,1,0,0,support,low
PC_Analytics_10969,0.63,0.91,4,252,3,1,0,0,support,medium
PC_Analytics_10970,0.69,0.98,4,180,3,0,0,0,support,medium
PC_Analytics_10971,0.48,0.61,3,251,3,0,0,0,support,medium
PC_Analytics_10972,0.8,0.8,4,263,4,0,0,0,support,medium
PC_Analytics_10973,0.89,0.74,5,260,6,0,0,0,technical,medium
PC_Analytics_10974,0.67,0.63,3,227,3,0,0,0,technical,medium
PC_Analytics_10975,0.37,0.86,6,260,3,0,0,0,technical,medium
PC_Analytics_10976,0.93,0.61,5,158,3,0,0,0,management,medium
PC_Analytics_10977,0.69,0.52,3,186,3,0,0,0,IT,medium
PC_Analytics_10978,0.16,0.61,4,171,6,0,0,0,IT,medium
PC_Analytics_10979,0.81,0.55,3,199,2,1,0,0,IT,medium
PC_Analytics_10980,0.97,0.63,5,258,2,0,0,0,IT,medium
PC_Analytics_10981,0.77,0.59,4,273,2,0,0,0,IT,high
PC_Analytics_10982,0.75,0.78,2,259,3,0,0,0,product_mng,low
PC_Analytics_10983,0.88,0.82,3,265,3,0,0,0,product_mng,medium
PC_Analytics_10984,0.43,0.51,5,168,4,0,0,0,product_mng,medium
PC_Analytics_10985,0.99,0.99,4,163,4,0,0,0,product_mng,medium
PC_Analytics_10986,0.59,0.65,5,265,3,0,0,0,IT,medium
PC_Analytics_10987,0.89,0.71,4,190,3,0,0,0,RandD,low
PC_Analytics_10988,0.54,0.73,3,157,3,0,0,0,RandD,low
PC_Analytics_10989,0.32,0.86,4,266,4,0,0,0,RandD,low
PC_Analytics_10990,0.17,0.55,6,240,6,0,0,0,RandD,low
PC_Analytics_10991,0.78,0.55,3,143,3,0,0,0,RandD,low
PC_Analytics_10992,0.73,0.68,3,121,5,0,0,0,RandD,low
PC_Analytics_10993,0.65,0.76,2,170,5,0,0,0,IT,low
PC_Analytics_10994,0.8,0.71,4,161,4,0,0,0,IT,low
PC_Analytics_10995,0.61,0.86,3,239,3,0,0,0,IT,low
PC_Analytics_10996,0.67,0.49,3,224,3,0,0,0,IT,low
PC_Analytics_10997,0.63,0.57,3,242,3,0,0,0,product_mng,low
PC_Analytics_10998,0.51,0.58,4,140,2,1,0,0,product_mng,low
PC_Analytics_10999,0.82,0.59,5,170,3,0,0,0,product_mng,low
PC_Analytics_11000,0.79,0.67,5,156,2,0,0,0,product_mng,low
PC_Analytics_11001,0.49,0.6,2,113,5,0,0,0,IT,low
PC_Analytics_11002,0.7,0.59,3,138,3,0,0,0,RandD,low
PC_Analytics_11003,0.13,0.5,3,137,5,0,0,0,RandD,low
PC_Analytics_11004,0.83,0.52,5,217,3,0,0,0,RandD,low
PC_Analytics_11005,0.83,0.91,3,155,3,0,0,0,RandD,low
PC_Analytics_11006,0.19,0.83,5,280,4,0,0,0,RandD,low
PC_Analytics_11007,0.8,0.81,5,248,2,1,0,0,RandD,low
PC_Analytics_11008,0.49,0.67,2,190,8,0,0,0,marketing,medium
PC_Analytics_11009,0.92,0.99,3,176,8,0,0,0,sales,medium
PC_Analytics_11010,0.81,0.55,4,217,8,0,0,0,accounting,medium
PC_Analytics_11011,0.62,0.91,3,269,8,0,0,0,support,medium
PC_Analytics_11012,0.21,0.7,3,238,8,0,0,0,technical,medium
PC_Analytics_11013,0.95,0.74,5,243,6,0,0,0,management,medium
PC_Analytics_11014,0.51,0.8,4,198,6,0,0,0,marketing,medium
PC_Analytics_11015,0.52,0.89,3,188,6,0,0,0,marketing,medium
PC_Analytics_11016,0.64,0.56,3,257,6,0,0,0,marketing,medium
PC_Analytics_11017,0.62,0.79,4,268,6,0,0,0,sales,medium
PC_Analytics_11018,0.73,0.88,5,233,4,1,0,0,sales,medium
PC_Analytics_11019,0.32,0.86,4,214,5,0,0,0,sales,medium
PC_Analytics_11020,0.78,0.96,2,285,3,0,0,0,sales,high
PC_Analytics_11021,0.65,0.91,4,224,2,1,0,0,sales,low
PC_Analytics_11022,0.56,0.92,4,224,3,0,0,0,sales,medium
PC_Analytics_11023,0.96,0.89,3,142,4,0,0,0,sales,medium
PC_Analytics_11024,0.79,0.82,4,220,3,0,0,0,sales,medium
PC_Analytics_11025,0.66,0.58,4,244,3,0,0,0,sales,medium
PC_Analytics_11026,0.67,0.68,4,171,3,0,0,0,sales,low
PC_Analytics_11027,0.86,0.82,4,274,2,1,0,0,sales,low
PC_Analytics_11028,0.57,0.72,4,214,2,1,0,0,sales,low
PC_Analytics_11029,0.86,0.87,5,171,2,0,0,0,sales,low
PC_Analytics_11030,0.52,0.59,5,150,2,0,0,0,sales,low
PC_Analytics_11031,0.73,0.61,4,260,2,1,0,0,sales,low
PC_Analytics_11032,0.78,0.63,5,259,3,0,0,0,sales,low
PC_Analytics_11033,0.95,0.63,3,153,2,0,0,0,sales,low
PC_Analytics_11034,0.75,0.61,3,263,3,0,0,0,sales,low
PC_Analytics_11035,0.83,0.52,2,149,2,1,0,0,sales,low
PC_Analytics_11036,0.48,1,4,261,3,0,0,0,accounting,low
PC_Analytics_11037,0.3,0.58,2,189,4,1,0,0,accounting,low
PC_Analytics_11038,0.72,0.85,5,237,4,0,0,0,accounting,low
PC_Analytics_11039,0.61,0.52,3,224,3,0,0,0,hr,low
PC_Analytics_11040,0.31,0.87,6,240,3,1,0,0,hr,low
PC_Analytics_11041,0.62,0.81,3,245,2,1,0,0,hr,low
PC_Analytics_11042,0.48,0.49,3,268,3,0,0,0,hr,low
PC_Analytics_11043,0.97,0.89,4,208,2,1,0,0,technical,low
PC_Analytics_11044,0.61,0.83,4,153,2,0,0,0,technical,low
PC_Analytics_11045,0.93,0.99,3,169,3,0,0,0,technical,low
PC_Analytics_11046,0.89,0.39,5,218,2,0,0,0,technical,low
PC_Analytics_11047,0.95,0.9,3,155,3,0,0,0,technical,medium
PC_Analytics_11048,0.36,0.44,5,155,3,0,0,0,technical,medium
PC_Analytics_11049,0.29,0.39,6,105,6,0,0,0,technical,medium
PC_Analytics_11050,0.65,0.83,4,251,2,0,0,0,technical,medium
PC_Analytics_11051,0.72,0.54,4,219,2,0,0,0,technical,medium
PC_Analytics_11052,0.51,0.56,4,198,2,1,0,0,technical,medium
PC_Analytics_11053,0.54,0.53,4,158,2,0,0,0,technical,medium
PC_Analytics_11054,0.66,0.58,3,157,2,0,0,0,support,medium
PC_Analytics_11055,0.59,0.54,4,178,2,0,0,0,support,medium
PC_Analytics_11056,0.45,0.48,3,145,2,0,0,0,support,medium
PC_Analytics_11057,0.15,0.91,5,230,3,0,0,0,support,medium
PC_Analytics_11058,0.95,0.53,3,174,3,0,0,0,support,medium
PC_Analytics_11059,0.49,0.59,5,140,3,0,0,0,support,high
PC_Analytics_11060,0.68,0.97,3,174,2,0,0,0,support,low
PC_Analytics_11061,0.7,0.76,4,173,2,0,0,0,support,medium
PC_Analytics_11062,0.9,0.73,2,203,4,0,0,0,support,medium
PC_Analytics_11063,0.94,0.95,5,170,3,0,0,0,support,medium
PC_Analytics_11064,0.8,0.86,3,203,3,0,0,0,support,medium
PC_Analytics_11065,0.59,0.53,5,169,3,0,0,0,technical,low
PC_Analytics_11066,0.43,0.96,3,109,6,0,0,0,technical,low
PC_Analytics_11067,0.7,0.54,5,263,3,0,0,0,technical,low
PC_Analytics_11068,0.51,0.62,4,185,3,0,0,0,management,low
PC_Analytics_11069,0.12,0.49,4,191,5,0,0,0,IT,low
PC_Analytics_11070,0.14,0.56,5,259,4,1,0,0,IT,low
PC_Analytics_11071,0.86,0.91,4,253,3,0,0,0,IT,low
PC_Analytics_11072,0.97,0.5,3,216,3,0,0,0,IT,low
PC_Analytics_11073,1,0.86,2,264,3,0,0,0,IT,medium
PC_Analytics_11074,0.49,0.63,3,181,3,1,0,0,product_mng,medium
PC_Analytics_11075,0.9,0.93,3,209,3,0,0,0,product_mng,medium
PC_Analytics_11076,0.82,0.89,4,239,2,0,0,0,product_mng,medium
PC_Analytics_11077,0.59,0.48,3,197,3,0,0,0,product_mng,medium
PC_Analytics_11078,0.97,0.57,4,150,2,0,0,0,IT,medium
PC_Analytics_11079,0.69,0.88,3,164,10,0,0,0,management,medium
PC_Analytics_11080,0.73,0.84,3,216,8,0,0,0,management,medium
PC_Analytics_11081,0.48,0.74,2,271,8,1,0,0,management,medium
PC_Analytics_11082,0.94,0.49,4,176,8,0,0,0,management,medium
PC_Analytics_11083,0.74,0.73,3,156,8,0,0,0,management,medium
PC_Analytics_11084,0.65,0.63,4,143,8,0,0,0,management,medium
PC_Analytics_11085,0.93,0.94,4,233,6,0,0,0,IT,medium
PC_Analytics_11086,0.57,0.67,3,138,6,1,0,0,IT,medium
PC_Analytics_11087,0.9,0.49,3,259,6,0,0,0,IT,medium
PC_Analytics_11088,0.55,0.86,4,169,6,0,0,0,IT,medium
PC_Analytics_11089,0.59,0.73,3,172,6,0,0,0,product_mng,medium
PC_Analytics_11090,0.72,0.98,4,156,3,0,0,0,product_mng,medium
PC_Analytics_11091,0.87,0.52,4,140,3,0,0,0,product_mng,medium
PC_Analytics_11092,0.86,0.82,4,212,2,0,0,0,product_mng,medium
PC_Analytics_11093,0.61,0.5,4,269,3,0,0,0,IT,medium
PC_Analytics_11094,0.45,0.63,5,111,5,0,0,0,management,medium
PC_Analytics_11095,0.51,0.63,4,198,2,0,0,0,management,medium
PC_Analytics_11096,0.87,0.92,4,263,3,0,0,0,management,medium
PC_Analytics_11097,0.29,0.38,5,191,5,0,0,0,management,medium
PC_Analytics_11098,0.57,0.64,3,188,3,0,0,0,management,medium
PC_Analytics_11099,0.69,0.83,4,252,3,0,0,0,management,medium
PC_Analytics_11100,0.61,0.9,2,142,3,0,0,0,marketing,high
PC_Analytics_11101,0.96,0.85,4,247,3,0,0,0,sales,high
PC_Analytics_11102,0.16,0.61,6,269,2,0,0,0,accounting,high
PC_Analytics_11103,0.96,0.82,4,244,3,0,0,0,support,high
PC_Analytics_11104,0.77,0.81,4,164,3,0,0,0,technical,high
PC_Analytics_11105,0.85,0.87,6,232,5,0,0,0,management,high
PC_Analytics_11106,0.37,0.49,3,177,3,0,0,0,marketing,high
PC_Analytics_11107,0.68,0.65,3,173,3,1,0,0,marketing,high
PC_Analytics_11108,0.87,0.6,5,165,2,1,0,0,marketing,high
PC_Analytics_11109,0.95,0.8,3,225,2,0,0,0,sales,high
PC_Analytics_11110,0.84,0.63,3,121,3,1,0,0,sales,low
PC_Analytics_11111,0.44,0.51,2,219,4,0,0,0,sales,low
PC_Analytics_11112,0.94,0.73,4,204,2,0,0,0,sales,low
PC_Analytics_11113,0.85,0.94,5,235,4,0,0,0,sales,low
PC_Analytics_11114,0.75,0.51,2,215,2,1,0,0,sales,low
PC_Analytics_11115,0.76,0.67,5,243,3,0,0,0,sales,low
PC_Analytics_11116,0.13,0.97,4,162,6,0,0,0,sales,low
PC_Analytics_11117,0.6,0.79,4,262,3,0,0,0,sales,low
PC_Analytics_11118,0.45,0.55,4,206,2,0,0,0,sales,low
PC_Analytics_11119,0.49,1,2,125,4,1,0,0,sales,low
PC_Analytics_11120,0.19,0.36,3,167,5,0,0,0,sales,low
PC_Analytics_11121,0.68,0.89,5,218,5,0,0,0,sales,low
PC_Analytics_11122,0.53,0.91,5,181,3,0,0,0,sales,low
PC_Analytics_11123,1,0.77,5,269,3,0,0,0,sales,low
PC_Analytics_11124,0.99,0.86,3,167,2,0,0,0,sales,low
PC_Analytics_11125,0.29,0.75,6,271,10,0,0,0,sales,medium
PC_Analytics_11126,0.54,0.83,4,201,8,1,0,0,sales,medium
PC_Analytics_11127,0.25,0.9,6,229,8,0,0,0,sales,medium
PC_Analytics_11128,0.71,0.76,4,148,8,0,0,0,accounting,medium
PC_Analytics_11129,0.96,0.84,3,147,8,0,0,0,accounting,medium
PC_Analytics_11130,0.8,0.9,4,211,8,0,0,0,accounting,medium
PC_Analytics_11131,0.82,0.87,5,145,6,0,0,0,hr,medium
PC_Analytics_11132,0.19,0.97,6,269,6,0,0,0,hr,medium
PC_Analytics_11133,0.43,0.74,4,129,6,0,0,0,hr,medium
PC_Analytics_11134,0.62,0.84,3,270,6,0,0,0,hr,medium
PC_Analytics_11135,0.75,0.85,3,250,6,0,0,0,technical,medium
PC_Analytics_11136,0.56,0.48,5,192,2,1,0,0,technical,medium
PC_Analytics_11137,0.88,0.91,4,233,4,0,0,0,technical,high
PC_Analytics_11138,0.63,0.57,4,192,3,0,0,0,technical,high
PC_Analytics_11139,0.75,0.93,3,247,2,0,0,0,technical,high
PC_Analytics_11140,0.74,1,4,192,4,0,0,0,technical,high
PC_Analytics_11141,0.55,0.68,3,178,3,1,0,0,technical,high
PC_Analytics_11142,0.87,0.55,4,197,3,0,0,0,technical,high
PC_Analytics_11143,0.13,0.9,5,264,6,0,0,0,technical,high
PC_Analytics_11144,0.33,0.64,2,274,3,1,0,0,technical,high
PC_Analytics_11145,0.89,0.97,4,147,2,0,0,0,technical,low
PC_Analytics_11146,0.56,0.94,3,154,3,1,0,0,support,low
PC_Analytics_11147,0.95,0.61,3,224,2,1,0,0,support,low
PC_Analytics_11148,0.57,0.59,4,250,2,0,0,0,support,low
PC_Analytics_11149,0.72,0.53,3,179,3,0,0,0,support,low
PC_Analytics_11150,0.28,0.44,4,170,2,0,0,0,support,low
PC_Analytics_11151,0.54,0.61,4,118,5,0,0,0,support,low
PC_Analytics_11152,0.54,0.95,4,256,3,0,0,0,support,low
PC_Analytics_11153,0.99,0.8,3,209,2,0,0,0,support,medium
PC_Analytics_11154,0.37,0.69,2,146,3,0,0,0,support,medium
PC_Analytics_11155,0.77,0.87,3,275,4,1,0,0,support,medium
PC_Analytics_11156,0.7,0.88,4,180,2,0,0,0,support,medium
PC_Analytics_11157,0.8,0.74,3,228,3,0,0,0,technical,medium
PC_Analytics_11158,0.52,0.63,3,204,3,0,0,0,technical,medium
PC_Analytics_11159,0.69,0.55,3,172,2,0,0,0,technical,medium
PC_Analytics_11160,0.6,0.62,5,274,3,0,0,0,management,medium
PC_Analytics_11161,0.74,0.64,3,136,2,0,0,0,IT,medium
PC_Analytics_11162,0.69,0.82,4,252,3,1,0,0,IT,medium
PC_Analytics_11163,0.78,0.89,4,137,3,0,0,0,IT,medium
PC_Analytics_11164,0.77,0.75,4,191,3,0,0,0,IT,medium
PC_Analytics_11165,0.91,0.68,4,132,4,0,0,0,IT,medium
PC_Analytics_11166,0.54,0.68,6,249,5,0,0,0,product_mng,medium
PC_Analytics_11167,0.48,0.77,6,274,6,0,0,0,product_mng,medium
PC_Analytics_11168,0.55,0.96,3,194,3,0,0,0,product_mng,medium
PC_Analytics_11169,0.17,0.36,6,191,2,0,0,0,product_mng,medium
PC_Analytics_11170,0.77,0.83,5,216,4,0,0,0,IT,medium
PC_Analytics_11171,0.93,0.98,3,241,3,0,0,0,IT,medium
PC_Analytics_11172,0.65,0.91,4,243,5,1,0,0,IT,medium
PC_Analytics_11173,0.67,0.52,4,207,3,0,0,0,IT,medium
PC_Analytics_11174,0.95,0.88,3,199,3,0,0,0,IT,medium
PC_Analytics_11175,0.61,0.97,6,286,4,0,0,0,product_mng,medium
PC_Analytics_11176,0.57,0.39,4,132,3,0,0,0,product_mng,high
PC_Analytics_11177,0.65,1,4,229,4,0,0,0,product_mng,low
PC_Analytics_11178,0.85,0.81,4,260,3,0,0,0,product_mng,medium
PC_Analytics_11179,0.61,0.96,3,214,2,0,0,0,IT,medium
PC_Analytics_11180,0.65,0.9,6,217,4,1,0,1,RandD,medium
PC_Analytics_11181,0.92,0.93,4,225,2,0,0,1,RandD,medium
PC_Analytics_11182,0.37,0.41,2,113,3,0,0,1,RandD,medium
PC_Analytics_11183,0.48,0.77,5,250,2,0,0,1,RandD,medium
PC_Analytics_11184,0.82,0.91,5,271,2,0,0,1,RandD,medium
PC_Analytics_11185,0.84,0.75,4,135,3,0,0,1,RandD,medium
PC_Analytics_11186,0.57,0.46,2,100,6,1,0,1,marketing,medium
PC_Analytics_11187,0.8,0.75,4,224,3,0,0,1,sales,medium
PC_Analytics_11188,0.49,0.91,4,134,4,0,0,0,accounting,low
PC_Analytics_11189,0.79,0.82,5,158,2,0,0,0,support,low
PC_Analytics_11190,0.48,0.67,3,183,2,0,0,0,technical,low
PC_Analytics_11191,0.28,0.89,4,97,6,0,0,0,management,low
PC_Analytics_11192,0.47,0.56,4,226,3,0,0,0,marketing,low
PC_Analytics_11193,0.91,0.6,4,235,4,1,0,0,marketing,low
PC_Analytics_11194,0.75,0.6,4,186,10,1,0,0,marketing,low
PC_Analytics_11195,0.61,0.89,3,242,10,0,0,0,sales,high
PC_Analytics_11196,0.47,0.79,3,284,10,0,0,0,sales,low
PC_Analytics_11197,0.22,0.7,2,274,10,0,0,0,sales,high
PC_Analytics_11198,0.5,0.48,4,130,10,0,0,0,sales,high
PC_Analytics_11199,0.56,0.87,3,146,10,0,0,0,sales,low
PC_Analytics_11200,0.84,0.85,4,207,10,0,0,0,sales,low
PC_Analytics_11201,0.69,0.72,4,210,2,1,0,0,sales,high
PC_Analytics_11202,0.53,0.64,3,143,2,0,0,0,sales,low
PC_Analytics_11203,0.17,0.57,4,116,3,0,0,0,sales,medium
PC_Analytics_11204,0.48,0.71,2,162,3,1,0,0,sales,high
PC_Analytics_11205,0.94,0.51,3,242,3,0,0,0,sales,medium
PC_Analytics_11206,0.77,0.89,4,153,7,0,0,0,sales,medium
PC_Analytics_11207,1,0.72,5,194,7,1,0,0,sales,medium
PC_Analytics_11208,0.49,0.65,4,233,7,0,0,0,sales,medium
PC_Analytics_11209,0.93,0.73,4,283,7,0,0,0,sales,high
PC_Analytics_11210,0.38,0.43,3,188,7,0,0,0,sales,medium
PC_Analytics_11211,0.6,0.54,4,182,6,0,0,0,sales,medium
PC_Analytics_11212,0.5,0.82,2,286,6,0,0,0,sales,medium
PC_Analytics_11213,0.97,0.55,5,212,6,0,0,0,sales,high
PC_Analytics_11214,0.93,0.95,5,176,6,0,0,1,accounting,medium
